archive	group_index	record_ordinal	lookup_action_id	stored_action_id	name_bytes_hex	name_text_best_effort	index_record_offset_hex	block_offset_hex	block_size_bytes	variant_slots	nonempty_variants	reserved_0_hex	reserved_1_hex	reserved_2_hex
all_magic.act	2	476	6476	0	0000000000000000000000000000000000000000		000051C0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	477	6477	0	0000000000000000000000000000000000000000		000051EC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	478	6478	0	0000000000000000000000000000000000000000		00005218	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	479	6479	0	0000000000000000000000000000000000000000		00005244	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	480	6480	0	0000000000000000000000000000000000000000		00005270	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	481	6481	0	0000000000000000000000000000000000000000		0000529C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	482	6482	0	0000000000000000000000000000000000000000		000052C8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	483	6483	0	0000000000000000000000000000000000000000		000052F4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	484	6484	0	0000000000000000000000000000000000000000		00005320	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	485	6485	0	0000000000000000000000000000000000000000		0000534C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	486	6486	0	0000000000000000000000000000000000000000		00005378	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	487	6487	0	0000000000000000000000000000000000000000		000053A4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	488	6488	0	0000000000000000000000000000000000000000		000053D0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	489	6489	0	0000000000000000000000000000000000000000		000053FC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	490	6490	0	0000000000000000000000000000000000000000		00005428	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	491	6491	0	0000000000000000000000000000000000000000		00005454	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	492	6492	0	0000000000000000000000000000000000000000		00005480	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	493	6493	0	0000000000000000000000000000000000000000		000054AC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	494	6494	0	0000000000000000000000000000000000000000		000054D8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	495	6495	0	0000000000000000000000000000000000000000		00005504	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	496	6496	0	0000000000000000000000000000000000000000		00005530	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	497	6497	0	0000000000000000000000000000000000000000		0000555C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	498	6498	0	0000000000000000000000000000000000000000		00005588	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	1	9001	9001	437572736F725F4E6F7274680000000000000000	Cursor_North	0000001C	00020CD8	1442	16	16	00000000	00000000	00000000
all_sys.act	3	2	9002	9002	4D656E754974656D320000000000000000000000	MenuItem2	00000048	000249B8	2370	80	78	00000000	00000000	00000000
all_sys.act	3	3	9003	9003	4D656E754974656D300000000000000000000000	MenuItem0	00000074	00022B02	3402	80	69	00000000	00000000	00000000
all_sys.act	3	4	9004	9004	4D656E754974656D310000000000000000000000	MenuItem1	000000A0	000216D8	2032	80	23	00000000	00000000	00000000
all_sys.act	3	5	9005	9005	4469616C6F674672616D65310000000000000000	DialogFrame1	000000CC	000204EE	96	1	1	00000000	00000000	00000000
all_sys.act	3	6	9006	9006	486561645F5369676E0000000000000000000000	Head_Sign	000000F8	000225CE	232	4	4	00000000	00000000	00000000
all_sys.act	3	7	9007	9007	4469616C6F674672616D65320000000000000000	DialogFrame2	00000124	0002045E	72	1	1	00000000	00000000	00000000
all_sys.act	3	8	9008	9008	4469616C6F674672616D65330000000000000000	DialogFrame3	00000150	000204A6	72	1	1	00000000	00000000	00000000
all_sys.act	3	9	9009	9009	4469616C6F674672616D655369676E0000000000	DialogFrameSign	0000017C	0002054E	72	1	1	00000000	00000000	00000000
all_sys.act	3	10	9010	0	0000000000000000000000000000000000000000		000001A8	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	11	9011	0	0000000000000000000000000000000000000000		000001D4	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	12	9012	0	0000000000000000000000000000000000000000		00000200	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	13	9013	0	0000000000000000000000000000000000000000		0000022C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	14	9014	0	0000000000000000000000000000000000000000		00000258	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	15	9015	9015	4469616C6F674D696E6932000000000000000000	DialogMini2	00000284	000205E2	76	1	1	00000000	00000000	00000000
all_sys.act	3	16	9016	0	0000000000000000000000000000000000000000		000002B0	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	17	9017	9017	4469616C6F674D696E6931000000000000000000	DialogMini1	000002DC	00020596	76	1	1	00000000	00000000	00000000
all_sys.act	3	18	9018	9018	4469616C6F674D696E6933000000000000000000	DialogMini3	00000308	0002062E	76	1	1	00000000	00000000	00000000
all_sys.act	3	19	9019	9019	4D656E754672616D653100000000000000000000	MenuFrame1	00000334	0002067A	76	1	1	00000000	00000000	00000000
all_sys.act	3	20	9020	0	0000000000000000000000000000000000000000		00000360	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	21	9021	0	0000000000000000000000000000000000000000		0000038C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	22	9022	0	0000000000000000000000000000000000000000		000003B8	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	23	9023	0	0000000000000000000000000000000000000000		000003E4	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	24	9024	0	0000000000000000000000000000000000000000		00000410	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	25	9025	0	0000000000000000000000000000000000000000		0000043C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	26	9026	0	0000000000000000000000000000000000000000		00000468	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	27	9027	0	0000000000000000000000000000000000000000		00000494	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	28	9028	0	0000000000000000000000000000000000000000		000004C0	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	29	9029	0	0000000000000000000000000000000000000000		000004EC	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	30	9030	0	0000000000000000000000000000000000000000		00000518	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	31	9031	0	0000000000000000000000000000000000000000		00000544	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	32	9032	0	0000000000000000000000000000000000000000		00000570	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	33	9033	0	0000000000000000000000000000000000000000		0000059C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	34	9034	0	0000000000000000000000000000000000000000		000005C8	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	35	9035	0	0000000000000000000000000000000000000000		000005F4	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	36	9036	0	0000000000000000000000000000000000000000		00000620	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	37	9037	0	0000000000000000000000000000000000000000		0000064C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	38	9038	0	0000000000000000000000000000000000000000		00000678	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	39	9039	0	0000000000000000000000000000000000000000		000006A4	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	40	9040	0	0000000000000000000000000000000000000000		000006D0	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	41	9041	0	0000000000000000000000000000000000000000		000006FC	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	42	9042	0	0000000000000000000000000000000000000000		00000728	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	43	9043	0	0000000000000000000000000000000000000000		00000754	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	44	9044	0	0000000000000000000000000000000000000000		00000780	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	45	9045	0	0000000000000000000000000000000000000000		000007AC	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	46	9046	0	0000000000000000000000000000000000000000		000007D8	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	47	9047	0	0000000000000000000000000000000000000000		00000804	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	48	9048	0	0000000000000000000000000000000000000000		00000830	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	49	9049	0	0000000000000000000000000000000000000000		0000085C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	50	9050	9050	53746F72795469746C6500000000000000000000	StoryTitle	00000888	000206C6	378	2	2	00000000	00000000	00000000
all_sys.act	3	51	9051	0	0000000000000000000000000000000000000000		000008B4	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	52	9052	0	0000000000000000000000000000000000000000		000008E0	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	53	9053	0	0000000000000000000000000000000000000000		0000090C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	54	9054	0	0000000000000000000000000000000000000000		00000938	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	55	9055	0	0000000000000000000000000000000000000000		00000964	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	56	9056	0	0000000000000000000000000000000000000000		00000990	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	57	9057	0	0000000000000000000000000000000000000000		000009BC	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	58	9058	0	0000000000000000000000000000000000000000		000009E8	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	59	9059	0	0000000000000000000000000000000000000000		00000A14	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	60	9060	0	0000000000000000000000000000000000000000		00000A40	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	61	9061	0	0000000000000000000000000000000000000000		00000A6C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	62	9062	0	0000000000000000000000000000000000000000		00000A98	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	63	9063	0	0000000000000000000000000000000000000000		00000AC4	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	64	9064	0	0000000000000000000000000000000000000000		00000AF0	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	65	9065	0	0000000000000000000000000000000000000000		00000B1C	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	66	9066	0	0000000000000000000000000000000000000000		00000B48	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	67	9067	0	0000000000000000000000000000000000000000		00000B74	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	68	9068	0	0000000000000000000000000000000000000000		00000BA0	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	69	9069	0	0000000000000000000000000000000000000000		00000BCC	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	70	9070	0	0000000000000000000000000000000000000000		00000BF8	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	71	9071	0	0000000000000000000000000000000000000000		00000C24	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	72	9072	0	0000000000000000000000000000000000000000		00000C50	00000000	0	0	0	00000000	00000000	00000000
all_sys.act	3	73	9073	0	0000000000000000000000000000000000000000		00000C7C	00000000	0	0	0	00000000	00000000	00000000
all_map1.act	4	1	12001	12001	A4F5617068310000000000000000000000000000	火aph1	0000001C	000204DE	474	9	9	00000000	00000000	00000000
all_map1.act	4	2	12002	12002	AD78BA58A4F4B944303700000000000000000000	軍旗水道07	00000048	000203BC	290	5	5	00000000	00000000	00000000
all_map1.act	4	3	12003	12003	A4C1B4ABA4A7AAABA5F300000000000000000000	切換之物件	00000074	000208F8	3304	80	80	00000000	00000000	00000000
all_map1.act	4	4	12004	12004	A562B37AA9FAAAABA5F300000000000000000000	半透明物件	000000A0	000206B8	576	15	15	00000000	00000000	00000000
all_map1.act	4	5	12005	12005	A4C1B4ABA4A7AAABA5F330320000000000000000	切換之物件02	000000CC	000215E0	1510	80	34	00000000	00000000	00000000
all_map1.act	4	6	12006	12006	646F6D6FA451A4BBB3A1B2B30000000000000000	domo十六部眾	000000F8	00021BC6	346	1	1	00000000	00000000	00000000
all_map2.act	5	1	15001	15001	A46AC4C100000000000000000000000000000000	大鐘	0000001C	000203BC	28	1	1	00000000	00000000	00000000
all_map2.act	5	2	15002	15002	A5ADADECB0CABA41000000000000000000000000	平原動態	00000048	000205EA	40	1	1	00000000	00000000	00000000
all_map2.act	5	3	15003	15003	A455A4F4B944B0CABA4100000000000000000000	下水道動態	00000074	000203D8	50	1	1	00000000	00000000	00000000
all_map2.act	5	4	15004	15004	A661A455ABB0B0CABA4100000000000000000000	地下城動態	000000A0	0002040A	50	1	1	00000000	00000000	00000000
all_map2.act	5	5	15005	15005	A661A863B0CABA41000000000000000000000000	地牢動態	000000CC	0002043C	50	1	1	00000000	00000000	00000000
all_map2.act	5	6	15006	15006	AC7DA4D1B0CABA41004100000000000000000000	洞天動態	000000F8	000204A0	50	1	1	00000000	00000000	00000000
all_map2.act	5	7	15007	15007	AEFCBED4B0CABA41000000000000000000000000	海戰動態	00000124	0002046E	50	1	1	00000000	00000000	00000000
all_map2.act	5	8	15008	15008	AB43AD61AC7DA5DEB0CABA410000000000000000	青苔洞穴動態	00000150	000204D2	56	1	1	00000000	00000000	00000000
all_map2.act	5	9	15009	15009	A642A473AE71B0CABA4100000000000000000000	冰山島動態	0000017C	0002050A	40	1	1	00000000	00000000	00000000
all_map2.act	5	10	15010	15010	A6E5B87BB067AE63B0CABA410000000000000000	血腥迷宮動態	000001A8	00020532	40	1	1	00000000	00000000	00000000
all_map2.act	5	11	15011	15011	B2BEB0CAAE71AAE1B6E9B0CABA41000000000000	移動島花園動態	000001D4	0002055A	40	1	1	00000000	00000000	00000000
all_map2.act	5	12	15012	15012	A9CDC3B9B4B5A473B0CABA410000000000000000	怛羅斯山動態	00000200	00020582	46	1	1	00000000	00000000	00000000
all_map2.act	5	13	15013	15013	A4D1A473A473AC7DB0CABA410000000000000000	天山山洞動態	0000022C	000205B0	58	1	1	00000000	00000000	00000000
all_map2.act	5	14	15014	15014	B6C0AA65AC79B0ECB0CABA410000000000000000	黃河流域動態	00000258	00020612	40	1	1	00000000	00000000	00000000
all_map2.act	5	15	15015	15015	A4D1A473B3BBB0CABA4100000000000000000000	天山頂動態	00000284	0002063A	46	1	1	00000000	00000000	00000000
all_map2.act	5	16	15016	15016	B1D4A751A8C8A846BA7AB0CABA41000000000000	敘利亞沙漠動態	000002B0	00020668	52	1	1	00000000	00000000	00000000
all_map2.act	5	17	15017	15017	AA46B3A3B944C65BB0CABA410000000000000000	東都道觀動態	000002DC	0002069C	46	1	1	00000000	00000000	00000000
all_map2.act	5	18	15018	15018	AAF8A677BC6FBC56B0CABA410000000000000000	長安廢墟動態	00000308	000206CA	46	1	1	00000000	00000000	00000000
all_map2.act	5	19	15019	15019	A677B853A473A676B0CABA410000000000000000	安祿山宅動態	00000334	000206F8	46	1	1	00000000	00000000	00000000
all_map2.act	5	20	15020	15020	C67AA473B4CBAA4CB0CABA410000000000000000	驪山森林動態	00000360	00020726	46	1	1	00000000	00000000	00000000
all_map2.act	5	21	15021	15021	A448B0A9A6F2B0F3A5BCB0CABA41000000000000	人骨佛堂未動態	0000038C	00020754	46	1	1	00000000	00000000	00000000
all_map2.act	5	22	15022	15022	A448B0A9A6F2B0F3A7B9B0CABA41000000000000	人骨佛堂完動態	000003B8	00020782	46	1	1	00000000	00000000	00000000
all_map2.act	5	23	15023	15023	B061C1D5BC43A5DBB85D00000000000000000000	軒轅劍石窟	000003E4	000207B0	46	1	1	00000000	00000000	00000000
all_map2.act	5	24	15024	15024	B7D2A7AFB3FDA540ACC9B0CABA41000000000000	煉妖壺世界動態	00000410	000207DE	46	1	1	00000000	00000000	00000000
all_map2.act	5	25	15025	15025	BC6FBC56B371B944B0CABA410000000000000000	廢墟通道動態	0000043C	0002080C	46	1	1	00000000	00000000	00000000
all_map2.act	5	26	15026	15026	A448B0A9B2A7AAC5B6A1B0CABA41000000000000	人骨異空間動態	00000468	00020868	46	1	1	00000000	00000000	00000000
all_map2.act	5	27	15027	15027	A4ECA448ABD1A44AA466B0CABA41000000000000	木人巷入口動態	00000494	0002083A	46	1	1	00000000	00000000	00000000
all_map2.act	5	28	15028	0	0000000000000000000000000000000000000000		000004C0	00000000	0	0	0	00000000	00000000	00000000
all_map2.act	5	29	15029	0	0000000000000000000000000000000000000000		000004EC	00000000	0	0	0	00000000	00000000	00000000
all_map2.act	5	30	15030	0	0000000000000000000000000000000000000000		00000518	00000000	0	0	0	00000000	00000000	00000000
